business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 33.8606871, 'lng': -117.8308485}, 'viewport': {'northeast': {'lat': 33.86189052989272, 'lng': -117.8295346701073}, 'southwest': {'lat': 33.85919087010727, 'lng': -117.8322343298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Inland Engineering,,,ChIJ-2ktBTzR3IARixzoAFFPhP4,"{'compound_code': 'V569+7M Anaheim, California', 'global_code': '8554V569+7M'}",4.8,ChIJ-2ktBTzR3IARixzoAFFPhP4,GOOGLE,"['point_of_interest', 'establishment']",5,"1240 N Van Buren St, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.1167653, 'lng': -117.6148458}, 'viewport': {'northeast': {'lat': 34.11815717989272, 'lng': -117.6134953701073}, 'southwest': {'lat': 34.11545752010728, 'lng': -117.6161950298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A To Z Engineering Inc,,,ChIJx2fH3MU3w4ARTBqAzg4h4xM,"{'compound_code': '498P+M3 Rancho Cucamonga, California', 'global_code': '8564498P+M3'}",5.0,ChIJx2fH3MU3w4ARTBqAzg4h4xM,GOOGLE,"['point_of_interest', 'establishment']",5,"8751 Candlewood St #2, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.9246283, 'lng': -117.8878869}, 'viewport': {'northeast': {'lat': 33.92593207989272, 'lng': -117.8866244201073}, 'southwest': {'lat': 33.92323242010728, 'lng': -117.8893240798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Calland Engineering Inc,,,ChIJs-kPihnV3IAR_p6vtsV2L44,"{'compound_code': 'W4F6+QP Brea, California', 'global_code': '8554W4F6+QP'}",3.8,ChIJs-kPihnV3IAR_p6vtsV2L44,GOOGLE,"['point_of_interest', 'establishment']",13,"576 E Lambert Rd, Brea"
OPERATIONAL,"{'location': {'lat': 34.0086376, 'lng': -117.7015903}, 'viewport': {'northeast': {'lat': 34.00994902989272, 'lng': -117.7001397701073}, 'southwest': {'lat': 34.00724937010727, 'lng': -117.7028394298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Gate Engineering LLC,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100144264989968279731"">Cano Mireles</a>'], 'photo_reference': 'AWU5eFhkaZo8XTchnTdroWD4F53cxvZpb3wv6Ia4VEbdlkfYCY8TYptE7b90agn6MG9uDMfqZaY5irzgVuot93EUrGyS45EEirEeBcK-uojj-EOQnoD-vlgAwUtAZ4U8rdS2eJ84H0mPdL3GPNdd7VNV9kbs9MHQl0hDYO1IBg_Z9TnNscHe', 'width': 2448}]",ChIJPydL29oyw4AR8JipwzUAkIU,"{'compound_code': '275X+CF Chino, California', 'global_code': '8564275X+CF'}",4.3,ChIJPydL29oyw4AR8JipwzUAkIU,GOOGLE,"['point_of_interest', 'establishment']",6,"13477 Yorba Ave, Chino"
OPERATIONAL,"{'location': {'lat': 33.9968448, 'lng': -117.8380328}, 'viewport': {'northeast': {'lat': 33.99808717989271, 'lng': -117.8369174201073}, 'southwest': {'lat': 33.99538752010727, 'lng': -117.8396170798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basan Engineering,{'open_now': True},,ChIJ6b5D8Skrw4ARVNMYfshBTIY,"{'compound_code': 'X5W6+PQ Diamond Bar, California', 'global_code': '8554X5W6+PQ'}",1.0,ChIJ6b5D8Skrw4ARVNMYfshBTIY,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",3,"1370 Valley Vista Dr #200, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 34.0919104, 'lng': -117.547955}, 'viewport': {'northeast': {'lat': 34.09323597989272, 'lng': -117.5466156701073}, 'southwest': {'lat': 34.09053632010728, 'lng': -117.5493153298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"BAS Engineering, Inc.",{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102267357266612580747"">A Google User</a>'], 'photo_reference': 'AWU5eFh3HokdNto-kYb7XXZ4PdTuVj49Sd0_tY3mVlMLcrkORRCnz6QSmH21iOPCGkjNYrbCsI_s8XgnmNc6T-UTuABn34bw5oIyrEADw5vPdEr71Y9UeOx_tBsl9Tjzd5AxvzW8eJy9NO6qx_nvZ0bqNce0VtK8kt9rATK2R1CF9r2fREbG', 'width': 4032}]",ChIJRZzNvXVKw4ARVB43D9EmWzU,"{'compound_code': '3FR2+MR Rancho Cucamonga, California', 'global_code': '85643FR2+MR'}",4.5,ChIJRZzNvXVKw4ARVB43D9EmWzU,GOOGLE,"['point_of_interest', 'establishment']",4,"11899 8th St, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.9015956, 'lng': -117.4935935}, 'viewport': {'northeast': {'lat': 33.90288597989272, 'lng': -117.4923366201073}, 'southwest': {'lat': 33.90018632010727, 'lng': -117.4950362798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riverside Engineering,{'open_now': True},"[{'height': 381, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104800988453417999919"">Imagination Designs</a>'], 'photo_reference': 'AWU5eFi9YNZxK86MIVlj5w4eJEY5KSjv5gk4kJwjhlMdQxMg9icDyH3A-e09CvQjFWhRVisdx2GD_mhwxPal7rF81qlZq5B6-nUtqLyOo67cjwxqDkdRBuUL5Sb9n4fSHxJ46WW5_VbpIdHFrZmT036RUx3BC1FYLpZSjaKMN9u3nEKcW9dY', 'width': 850}]",ChIJuxn5DdK23IARpLRmp7OMa3A,"{'compound_code': 'WG24+JH Riverside, California', 'global_code': '8554WG24+JH'}",5.0,ChIJuxn5DdK23IARpLRmp7OMa3A,GOOGLE,"['point_of_interest', 'establishment']",2,"11801 Pierce St Suite 200, Riverside"
OPERATIONAL,"{'location': {'lat': 33.89547830000001, 'lng': -117.4864071}, 'viewport': {'northeast': {'lat': 33.89675817989273, 'lng': -117.4850531201073}, 'southwest': {'lat': 33.89405852010729, 'lng': -117.4877527798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stewart Design and Engineering,{'open_now': True},"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105053972546892266772"">A Google User</a>'], 'photo_reference': 'AWU5eFhEdLOHM0CfyGvJgTYQphozJTVvNjfgSM3c6V0Y5eH4RFmINvo7J5L-CFi0KfgbKGC96SQbgsV6ROdht_hShmjt-cxv6AfqtMgeCVCDRQHeFd0SlGteLpM53uQvuedLw6yl_wwP4MIGCKA5pX8AHZm-ialxrMWZUPuf680P207SiaAc', 'width': 640}]",ChIJVVVeUGgsw4ARPVq7EB7xKX4,"{'compound_code': 'VGW7+5C Riverside, California', 'global_code': '8554VGW7+5C'}",5.0,ChIJVVVeUGgsw4ARPVq7EB7xKX4,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",4,"11671 Sterling Ave Unit J, Riverside"
OPERATIONAL,"{'location': {'lat': 34.0823568, 'lng': -117.8721756}, 'viewport': {'northeast': {'lat': 34.08351147989273, 'lng': -117.8709623201073}, 'southwest': {'lat': 34.08081182010729, 'lng': -117.8736619798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Flores Engineering,{'open_now': True},"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101854959985848032423"">Flores Engineering</a>'], 'photo_reference': 'AWU5eFieCzs-d2gGu3CBTdfRBgRlUk_bpen_PA2TQyhd81rRj70aHgxkJYPWUwdlOrJ6jluyRyYQdIbo7RKVzwL7tCNe09HEyid_0KEohCYaSn01L1WrfRniUqerYL7Zp6uvWPkLdMZF2EMMjMZ-WStVZMz4khHa9BqGs4XH_5vuLzDug0cH', 'width': 1200}]",ChIJ79Si307PwoAR5NIuFh5Qwvs,"{'compound_code': '34JH+W4 Covina, California', 'global_code': '856434JH+W4'}",5.0,ChIJ79Si307PwoAR5NIuFh5Qwvs,GOOGLE,"['point_of_interest', 'establishment']",3,"910 E Puente St, Covina"
OPERATIONAL,"{'location': {'lat': 34.0928631, 'lng': -117.880209}, 'viewport': {'northeast': {'lat': 34.09429062989272, 'lng': -117.8788591701073}, 'southwest': {'lat': 34.09159097010728, 'lng': -117.8815588298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Winter Engineering,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114542230839889094681"">Humberto Lopez</a>'], 'photo_reference': 'AWU5eFj8wk_RWTErKBk7QyhD_FwJtDOkcn7gAgh_tsqx4kdNAUd6m1jbMdmkOZu1pv5NRWGaL1Ttx7UB4alNcF-wKRRf_KGlJ42PC5aikT7kVx6Kwlq1LqVQsvhp3gB0dXSdoMSjVaLUPsqGgVy_oGMdRLPxtJ6HwR6fyFAnMKvJyYrnVI2U', 'width': 3456}]",ChIJjZWPGl8ow4ARt5BzDEVWYfw,"{'compound_code': '34V9+4W Covina, California', 'global_code': '856434V9+4W'}",5.0,ChIJjZWPGl8ow4ARt5BzDEVWYfw,GOOGLE,"['point_of_interest', 'establishment']",4,"530 E Edna Pl A, Covina"
OPERATIONAL,"{'location': {'lat': 33.995819, 'lng': -117.6926706}, 'viewport': {'northeast': {'lat': 33.99715797989272, 'lng': -117.6910490201073}, 'southwest': {'lat': 33.99445832010727, 'lng': -117.6937486798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Duco Engineering, Inc.",{'open_now': True},"[{'height': 1043, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107595304699276540805"">A Google User</a>'], 'photo_reference': 'AWU5eFgvrvGwYohWTS_oJESv6EAESx8YuQZvU5edYLP6YD6xaN4wYtMQaxzUYUIWES_y871TKBKZxaJxc8YlvXo7Umyzc_8BbqA6MfEqdy9G8P6RGJ6TNWAUVB7mKZ4KdeSawhZCQTo1OXzFTVp2KsYMN6srtASSVTkYzSeBmzZzmqd8keKd', 'width': 1339}]",ChIJp25rw5srw4ARI2o9-CZkxSg,"{'compound_code': 'X8W4+7W Chino, California', 'global_code': '8554X8W4+7W'}",5.0,ChIJp25rw5srw4ARI2o9-CZkxSg,GOOGLE,"['point_of_interest', 'establishment']",4,"14175 Telephone Ave suite k, Chino"
OPERATIONAL,"{'location': {'lat': 33.9983364, 'lng': -117.8847415}, 'viewport': {'northeast': {'lat': 33.99967942989272, 'lng': -117.8833308201073}, 'southwest': {'lat': 33.99697977010727, 'lng': -117.8860304798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,California Professional Engineering Inc.,{'open_now': True},,ChIJs0oXWFEqw4ARdbFT_fPqtRU,"{'compound_code': 'X4X8+84 La Puente, California', 'global_code': '8554X4X8+84'}",4.8,ChIJs0oXWFEqw4ARdbFT_fPqtRU,GOOGLE,"['electrician', 'point_of_interest', 'establishment']",4,"19062 San Jose Ave, La Puente"
OPERATIONAL,"{'location': {'lat': 34.0952506, 'lng': -117.5744635}, 'viewport': {'northeast': {'lat': 34.09671262989272, 'lng': -117.5731631701073}, 'southwest': {'lat': 34.09401297010728, 'lng': -117.5758628298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Salem Engineering Group, Inc.",{'open_now': True},,ChIJJ99CeRo1w4ARSX5bJcivmfs,"{'compound_code': '3CWG+46 Rancho Cucamonga, California', 'global_code': '85643CWG+46'}",2.3,ChIJJ99CeRo1w4ARSX5bJcivmfs,GOOGLE,"['point_of_interest', 'establishment']",3,"8711 Monroe Ct # A, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.0950846, 'lng': -117.778}, 'viewport': {'northeast': {'lat': 34.09631557989272, 'lng': -117.7765206201073}, 'southwest': {'lat': 34.09361592010728, 'lng': -117.7792202798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Structural Engineering & Design, Inc.",{'open_now': True},,ChIJA33b4lQuw4ARgHwF5tRltAs,"{'compound_code': '36WC+2R La Verne, California', 'global_code': '856436WC+2R'}",3.8,ChIJA33b4lQuw4ARgHwF5tRltAs,GOOGLE,"['point_of_interest', 'establishment']",4,"1815 Wright Ave, La Verne"
OPERATIONAL,"{'location': {'lat': 33.9857788, 'lng': -117.7070246}, 'viewport': {'northeast': {'lat': 33.98716917989272, 'lng': -117.7053731201073}, 'southwest': {'lat': 33.98446952010728, 'lng': -117.7080727798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"EJD Engineering, Inc.",{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107943748853476680949"">EJD Engineering Inc</a>'], 'photo_reference': 'AWU5eFg3r6OVTwtTzzPjvgLjMh2bmdyZM_HFT3WIvJh1ZzJr1ueeGZvEBMrr_5qYKr4lwKuynXCRQmX6JCC9GUFhWD7rRRH-nS2shXnD6sk69RDOQ5h_JIWDkXkPMQOWV_j5HQBWFoQ4LeOuIDpIduKZHDHo5DrSRhZoZCaLnHuPP2xchuCQ', 'width': 640}]",ChIJgSAPyDDN3IARmDzTvgNRutw,"{'compound_code': 'X7PV+85 Chino, California', 'global_code': '8554X7PV+85'}",2.3,ChIJgSAPyDDN3IARmDzTvgNRutw,GOOGLE,"['finance', 'general_contractor', 'point_of_interest', 'establishment']",3,"14726 Ramona Ave Ste 410, Chino"
OPERATIONAL,"{'location': {'lat': 33.9985753, 'lng': -117.8321664}, 'viewport': {'northeast': {'lat': 33.99994737989272, 'lng': -117.8307304201073}, 'southwest': {'lat': 33.99724772010728, 'lng': -117.8334300798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Advantec Consulting Engineers,{'open_now': True},,ChIJU-GkXYQsw4AR-vZRh94mWA4,"{'compound_code': 'X5X9+C4 Diamond Bar, California', 'global_code': '8554X5X9+C4'}",5.0,ChIJU-GkXYQsw4AR-vZRh94mWA4,GOOGLE,"['point_of_interest', 'establishment']",2,"21700 Copley Dr Suite 300, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 33.8549151, 'lng': -117.5366876}, 'viewport': {'northeast': {'lat': 33.85631792989272, 'lng': -117.5354750201073}, 'southwest': {'lat': 33.85361827010728, 'lng': -117.5381746798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KWC ENGINEERS,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109976524010835637160"">A Google User</a>'], 'photo_reference': 'AWU5eFgVx6YNFEGFmiF65NShBqHu79uck5hW2uAFmoA0YTOcRHnjMJvDN0hH_OLtKRWEBR-nZnGYFqZVqNlvwPIkmiTzj_TG2I-UIyKkYF8Y6WoW3HLhqTHjrA3XQGSBELeYOUFBDYRrA0XOE8Z9hBDTXqT1EQCiModrBwLvxT-kRAb2Ktkd', 'width': 6016}]",ChIJsRLSExK43IARr5qd5XL2bpo,"{'compound_code': 'VF37+X8 Corona, California', 'global_code': '8554VF37+X8'}",5.0,ChIJsRLSExK43IARr5qd5XL2bpo,GOOGLE,"['point_of_interest', 'establishment']",3,"1880 Compton Ave, Corona"
OPERATIONAL,"{'location': {'lat': 34.0695858, 'lng': -117.5474718}, 'viewport': {'northeast': {'lat': 34.07095557989272, 'lng': -117.5460730701073}, 'southwest': {'lat': 34.06825592010728, 'lng': -117.5487727298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dcga Engineers,{'open_now': True},,ChIJDSpP5YFKw4ARLDzp8do4ZyQ,"{'compound_code': '3F93+R2 Ontario, California', 'global_code': '85643F93+R2'}",5.0,ChIJDSpP5YFKw4ARLDzp8do4ZyQ,GOOGLE,"['point_of_interest', 'establishment']",3,"4750 Ontario Mills Pkwy, Ontario"
OPERATIONAL,"{'location': {'lat': 33.8649241, 'lng': -117.7416626}, 'viewport': {'northeast': {'lat': 33.86632787989272, 'lng': -117.7404161701073}, 'southwest': {'lat': 33.86362822010728, 'lng': -117.7431158298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DRC Engineering Inc,{'open_now': True},,ChIJX5dl8tTR3IARaBdFMIetqZo,"{'compound_code': 'V775+X8 Anaheim, California', 'global_code': '8554V775+X8'}",5.0,ChIJX5dl8tTR3IARaBdFMIetqZo,GOOGLE,"['point_of_interest', 'establishment']",2,"160 S Old Springs Rd # 210, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.0953077, 'lng': -117.5714591}, 'viewport': {'northeast': {'lat': 34.09665907989272, 'lng': -117.5700032701073}, 'southwest': {'lat': 34.09395942010728, 'lng': -117.5727029298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bonaldo Engineering,{'open_now': True},,ChIJ2cRjqbs1w4ARYWovgrbODUM,"{'compound_code': '3CWH+4C Rancho Cucamonga, California', 'global_code': '85643CWH+4C'}",3.7,ChIJ2cRjqbs1w4ARYWovgrbODUM,GOOGLE,"['point_of_interest', 'establishment']",3,"10700 Jersey Blvd #700, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.0969854, 'lng': -117.7915232}, 'viewport': {'northeast': {'lat': 34.09835912989272, 'lng': -117.7902459201073}, 'southwest': {'lat': 34.09565947010727, 'lng': -117.7929455798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,M H Consulting Engineers,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103597136168062691375"">A Google User</a>'], 'photo_reference': 'AWU5eFhJR1ntyaiFQNSCCSW-C_blD6tu_XDwPFR0lPSTB_Zt9MK5NVOb2NGPSskYenTX-YVkgnpfcdzUCDaISLT4UkMpTdHpZir8fBIWMnViO2zHhV76t4dLYXWIoC-wMJqz8X1U-a-MkL4cSgb0sU_rVhkokhxk0VtQVi_04EqsTeNChCba', 'width': 3264}]",ChIJF0kOEQIvw4ARztJl1jewfuQ,"{'compound_code': '36W5+RC La Verne, California', 'global_code': '856436W5+RC'}",3.5,ChIJF0kOEQIvw4ARztJl1jewfuQ,GOOGLE,"['point_of_interest', 'establishment']",2,"857 Arbor Cir, La Verne"
OPERATIONAL,"{'location': {'lat': 34.1295697, 'lng': -117.8600376}, 'viewport': {'northeast': {'lat': 34.13092627989273, 'lng': -117.8586724201073}, 'southwest': {'lat': 34.12822662010728, 'lng': -117.8613720798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KB Engineering,{'open_now': True},"[{'height': 1659, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103136509220274928394"">A Google User</a>'], 'photo_reference': 'AWU5eFhPB5HkWcSGOk37Umwcc4CR6Eh2CcLGz44dM57h0Bkno1vocK3sjpmJ33vd3J5glwEX9X48cGJUP8XvRPei79iC9RS1VxFvmd4gpyd3zix5gGY8-dJih8Kmo_7dqZpFPAxig5Lvl79-MZKi4PV0bxHhi0ULImZ73cGMO9Y3DK1qx5Wp', 'width': 2591}]",ChIJvWaogiMmw4AR6LrHVkslFGU,"{'compound_code': '44HR+R3 Glendora, California', 'global_code': '856444HR+R3'}",4.8,ChIJvWaogiMmw4AR6LrHVkslFGU,GOOGLE,"['plumber', 'point_of_interest', 'establishment']",4,"540 S Pasadena Ave, Glendora"
OPERATIONAL,"{'location': {'lat': 33.857559, 'lng': -117.8705926}, 'viewport': {'northeast': {'lat': 33.85898542989272, 'lng': -117.8692713701073}, 'southwest': {'lat': 33.85628577010728, 'lng': -117.8719710298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Newton Engineering,{'open_now': True},,ChIJNY5ckjfR3IARphWvtre7sZo,"{'compound_code': 'V45H+2Q Placentia, California', 'global_code': '8554V45H+2Q'}",5.0,ChIJNY5ckjfR3IARphWvtre7sZo,GOOGLE,"['point_of_interest', 'establishment']",2,"1043 Segovia Cir, Placentia"
OPERATIONAL,"{'location': {'lat': 34.0407903, 'lng': -117.629779}, 'viewport': {'northeast': {'lat': 34.04207602989271, 'lng': -117.6284317201073}, 'southwest': {'lat': 34.03937637010727, 'lng': -117.6311313798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Am-Tek Engineering Inc,{'open_now': True},"[{'height': 817, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107334298408060753849"">A Google User</a>'], 'photo_reference': 'AWU5eFj2hsPb-TIZgbzIGBL1soSjDqrraM7hlOxMC6mvMEhbJxf4y78I3lELxH-Skmh2lG4OikkLR6mIflNmSy79K-uF52mB9CixjNFQFw6bfz2Geyst525BMzjwQxk-rLGjL9ebmZ47A6X6-QHanA-xchgsy3aQUyO1fvT-Flu41cSQypBT', 'width': 901}]",ChIJ_Y7LxZA0w4ARYu780CavdjE,"{'compound_code': '29RC+83 Ontario, California', 'global_code': '856429RC+83'}",3.7,ChIJ_Y7LxZA0w4ARYu780CavdjE,GOOGLE,"['point_of_interest', 'establishment']",3,"1180 E Francis St # C, Ontario"
OPERATIONAL,"{'location': {'lat': 34.0736617, 'lng': -117.8649798}, 'viewport': {'northeast': {'lat': 34.07493032989272, 'lng': -117.8638423701073}, 'southwest': {'lat': 34.07223067010728, 'lng': -117.8665420298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,One O Eight Consulting Engineers,{'open_now': True},"[{'height': 4480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108154917239181774462"">A Google User</a>'], 'photo_reference': 'AWU5eFjvHCHr5tF8AyK5Qlj2iY93azut41-eIMNoio1vM15-De_jIC7fLHTKbofmzQzn7HklIwQ1uuzjfjwBfBsWp36P7Cr462HFKvsELhySwUHlTrc3eu06JO5cYE1drW20Rc2KwxoVMQTuXOSpIOlILzO39mTV3ykdxvtUR_8bV9-PwDA1', 'width': 6720}]",ChIJRYo4LVfXwoARp1gIgogpXro,"{'compound_code': '34FP+F2 Covina, California', 'global_code': '856434FP+F2'}",1.0,ChIJRYo4LVfXwoARp1gIgogpXro,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",2,"1211 Center Ct Dr Suite 213, Covina"
OPERATIONAL,"{'location': {'lat': 34.0937986, 'lng': -117.7602996}, 'viewport': {'northeast': {'lat': 34.09511167989272, 'lng': -117.7589718701072}, 'southwest': {'lat': 34.09241202010728, 'lng': -117.7616715298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,E L Engineering Corporation.,{'open_now': True},,ChIJ_bDsDDguw4ARAI10nYNdRPI,"{'compound_code': '36VQ+GV La Verne, California', 'global_code': '856436VQ+GV'}",3.0,ChIJ_bDsDDguw4ARAI10nYNdRPI,GOOGLE,"['plumber', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']",2,"2705 Sierra Way #1, La Verne"
OPERATIONAL,"{'location': {'lat': 33.8904021, 'lng': -117.8138402}, 'viewport': {'northeast': {'lat': 33.89175657989272, 'lng': -117.8125068701073}, 'southwest': {'lat': 33.88905692010728, 'lng': -117.8152065298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Richard Herman Structural Engineering, Inc.",{'open_now': True},,ChIJO5dj4OPT3IAR7jBkX008rgU,"{'compound_code': 'V5RP+5G Yorba Linda, California', 'global_code': '8554V5RP+5G'}",5.0,ChIJO5dj4OPT3IAR7jBkX008rgU,GOOGLE,"['point_of_interest', 'establishment']",2,"Village Green Shopping Center, 4854 Main St, Yorba Linda"
OPERATIONAL,"{'location': {'lat': 33.8556213, 'lng': -117.9097252}, 'viewport': {'northeast': {'lat': 33.85708532989273, 'lng': -117.9084297201073}, 'southwest': {'lat': 33.85438567010728, 'lng': -117.9111293798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Facilities Engineering,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103827957764247188502"">Leonardo Vargas</a>'], 'photo_reference': 'AWU5eFjxescmbSUM3loKlvIEDhWFOX7IeTx80Y6iRpWxiT-BMXN0EaTQ4lGkPzgtOkAgFzQQGZDEiEbbt0qBvbL2s9MAmiraNu8tNwcDYPF5pImYi4uD_65K6nZ4Ih9ZX4YA_pGRGgIkSx1FF2ApSjs1RfS7F0T9TxRMPUQhSty3v1uyjDhZ', 'width': 2448}]",ChIJVVVl-Q7W3IARpmS2ifivs7c,"{'compound_code': 'V34R+64 Anaheim, California', 'global_code': '8554V34R+64'}",4.3,ChIJVVVl-Q7W3IARpmS2ifivs7c,GOOGLE,"['point_of_interest', 'establishment']",4,"900 E Orangefair Ln, Anaheim"
